date,price,total_volume,market_cap,coin_name
2020-11-18,2.139281142287572,103438376.99610388,1604812778.014851,tezos
2020-11-19,2.087573544200837,118232802.81698547,1563950007.5763726,tezos
2020-11-20,2.077638323271076,84220902.94720294,1557472208.995098,tezos
2020-11-21,2.0988685761724004,124664181.98020232,1574198304.6637511,tezos
2020-11-22,2.3790743323832206,301470071.74924153,1781068011.889541,tezos
2020-11-23,2.2736875687369182,222742765.48729828,1711412366.659153,tezos
2020-11-24,2.6178841198364555,296062458.62099355,1949419578.589444,tezos
2020-11-25,2.659412901439615,353145590.22196347,1996893279.761853,tezos
2020-11-26,2.6086231137583997,328753786.06346124,1943215098.38568,tezos
2020-11-27,2.242258144337232,382056534.7101653,1679951579.892871,tezos
2020-11-28,2.2509875615386563,173351595.47042355,1688496653.958702,tezos
2020-11-29,2.32251281526384,135180103.1223276,1748955694.6587873,tezos
2020-11-30,2.3576806039738374,120087868.31914036,1767263563.2449515,tezos
2020-12-01,2.4710028710027614,145626400.3988446,1869000040.4339828,tezos
2020-12-02,2.3314919293142715,190579447.49666104,1754504978.07381,tezos
2020-12-03,2.397805828107536,105160029.71473336,1806106377.265111,tezos
2020-12-04,2.4059528321622508,93165153.51701511,1812240500.124379,tezos
2020-12-05,2.2842538544109576,113564156.2863734,1703730798.258327,tezos
2020-12-06,2.31995134927939,81196153.82280862,1746308745.6164458,tezos
2020-12-07,2.322268815276081,82668606.46790998,1745650862.3648684,tezos
2020-12-08,2.276358142033252,86996134.56845589,1710587750.8949633,tezos
2020-12-09,2.152771999528809,127799007.55973352,1627705602.0688484,tezos
2020-12-10,2.1811031879472624,126064579.80560024,1643899379.5186088,tezos
2020-12-11,2.108492330965324,70908856.77921359,1591975550.515817,tezos
2020-12-12,2.0856678637104924,80138469.05658853,1570997146.1719408,tezos
2020-12-13,2.132610969141969,74159431.30664752,1608008226.3743958,tezos
2020-12-14,2.226696333435332,103414856.65318283,1672289320.7419002,tezos
2020-12-15,2.222351396081997,83899525.89409275,1675846154.6455092,tezos
2020-12-16,2.23214531561279,70154490.0951386,1681027304.174169,tezos
2020-12-17,2.360532130690257,124999063.06177412,1776456468.5268776,tezos
2020-12-18,2.298666690652368,174690330.16498995,1730812782.4174309,tezos
2020-12-19,2.323728092804498,101108094.09009326,1744323174.3963232,tezos
2020-12-20,2.327574231871444,102673742.6203907,1754852664.9567478,tezos
2020-12-21,2.268962499004899,98166144.1747786,1709322187.0914774,tezos
2020-12-22,2.1890882724059466,130836097.3044686,1650864666.7411222,tezos
2020-12-23,2.188145029278132,125968880.60971215,1647308672.5530355,tezos
2020-12-24,1.8283269901797583,167181060.5348013,1402058456.1627774,tezos
2020-12-25,2.0600134775618804,143184689.9389892,1548373750.453402,tezos
2020-12-26,2.0287842975173542,107254306.87007768,1533603579.423372,tezos
2020-12-27,1.980001472696876,94301022.25545076,1489489797.771751,tezos
2020-12-28,2.013742064492955,157249507.67246044,1521682892.7660782,tezos
2020-12-29,2.121961491508916,129211582.20851526,1596704990.351473,tezos
2020-12-30,2.0554045994256684,144100420.99000707,1544957384.378722,tezos
2020-12-31,1.9895967819070648,105406492.96575916,1500487079.5317678,tezos
2021-01-01,2.017079935212876,105883113.63602877,1516578271.896524,tezos
2021-01-02,2.0088636540830387,124879432.92739516,1523146524.4121103,tezos
2021-01-03,2.0024487498268826,156980074.83653188,1512714316.108271,tezos
2021-01-04,2.130992266734892,205143459.2606249,1632071259.7526772,tezos
2021-01-05,2.267126787840954,237536060.4868784,1709257083.582633,tezos
2021-01-06,2.3804644730706106,263488663.57308725,1790258329.7533896,tezos
2021-01-07,2.6089093996320107,314909012.4444535,1976358572.5458884,tezos
2021-01-08,2.5519901326720658,305476402.3143637,1905714405.6054983,tezos
2021-01-09,2.4563153498569625,273880205.28825617,1853714935.5614915,tezos
2021-01-10,2.643369401848031,224096425.36076087,2008366587.0960104,tezos
2021-01-11,2.7794302927967114,406930396.1660224,2101853610.624836,tezos
2021-01-12,2.3349262044748924,376322794.96214753,1763337784.962088,tezos
2021-01-13,2.290594249728469,226098664.96070325,1730643026.145927,tezos
2021-01-14,2.487193552863672,195946558.0242464,1874185793.0909293,tezos
2021-01-15,2.5403209112582066,222775739.17385745,1903925041.8475864,tezos
2021-01-16,2.7283576178724647,438093033.5223432,2076893308.7488663,tezos
2021-01-17,2.8849303055303843,542142321.1937717,2194313704.74685,tezos
2021-01-18,2.964515921163982,352202049.0887398,2279077536.5866394,tezos
2021-01-19,3.01882995397156,274645559.7151668,2270934056.977745,tezos
2021-01-20,2.900198635333346,309410806.63511294,2204583732.3587933,tezos
2021-01-21,2.908790050227364,267580962.1754427,2200799736.863482,tezos
2021-01-22,2.470253378000577,244992908.16309425,1881348767.4450712,tezos
2021-01-23,2.938736537962039,545028070.0830699,2217756943.161972,tezos
2021-01-24,3.165882987401646,718044525.9525228,2386580431.092816,tezos
2021-01-25,3.0426407569512923,389175466.4728623,2311183914.301752,tezos
2021-01-26,2.9345749149204976,281495976.5934834,2236352457.68508,tezos
2021-01-27,2.9110120036385143,230347584.68906125,2223657890.4190373,tezos
2021-01-28,2.806445003069661,259441164.00271085,2108739945.642735,tezos
2021-01-29,3.0360750194684494,344821475.5690034,2286111445.2575607,tezos
2021-01-30,2.9049993382342514,311550294.5807496,2208162565.999345,tezos
2021-01-31,2.882529947641705,245205457.1890653,2182555470.33977,tezos
2021-02-01,2.833799114228397,230466175.4958745,2147668478.160957,tezos
2021-02-02,2.9048198140128534,223306611.69575933,2193843844.316525,tezos
2021-02-03,2.905544923762769,200602380.2694638,2213380101.625526,tezos
2021-02-04,3.0546380539580738,310507954.3612096,2312097663.84116,tezos
2021-02-05,2.9508467439710797,341648256.0782644,2248575857.042328,tezos
2021-02-06,3.446180970607201,496817592.7974969,2618654531.402276,tezos
2021-02-07,3.1755235184475774,381427954.91104096,2397337486.278972,tezos
2021-02-08,3.3111197509246644,454710212.5871447,2511770841.461724,tezos
2021-02-09,3.4119803381039824,361248658.9469787,2578993607.4514847,tezos
2021-02-10,3.7664131429843617,658915682.7448413,2855996017.010144,tezos
2021-02-11,3.807048435276313,604989177.3105781,2899895399.3714185,tezos
2021-02-12,4.111953754112434,642383902.7533672,3124741586.012986,tezos
2021-02-13,5.002380614484605,1091591587.0178523,3798611133.96328,tezos
2021-02-14,5.300487435497739,993216028.0555966,4006098683.020873,tezos
2021-02-15,4.899082381035012,720367369.6951114,3729650712.300531,tezos
2021-02-16,4.51335335811717,822390427.6201813,3417324525.254806,tezos
2021-02-17,4.5108806263382375,490256267.1245905,3422503115.608495,tezos
2021-02-18,4.599713662426408,490475954.562817,3483649036.30718,tezos
2021-02-19,4.855462332812241,550261621.9314847,3686868640.453477,tezos
2021-02-20,4.979972203129662,543521045.4107137,3783935133.746002,tezos
2021-02-21,4.687210450014555,629356311.6834323,3524653936.3363333,tezos
2021-02-22,4.700975087167085,443691505.1827495,3576294633.0896263,tezos
2021-02-23,4.302012017266234,707838269.0377039,3275737365.469639,tezos
2021-02-24,3.529451344253531,747865873.3505805,2681234472.6172423,tezos
2021-02-25,3.5467738701891816,516145330.5945599,2692106873.650325,tezos
2021-02-26,3.33542096527716,526036856.51304185,2592264789.204739,tezos
2021-02-27,3.4750541048371693,537464939.6053779,2654039454.1444583,tezos
2021-02-28,3.678158387717987,505816643.1368954,2773855938.735741,tezos
2021-03-01,3.4062486940007743,442643725.11051285,2608055243.904446,tezos
2021-03-02,3.653994283768054,352459808.5314722,2779364113.264725,tezos
2021-03-03,3.690405400696469,446732040.6898726,2817148012.41006,tezos
2021-03-04,3.865603908301413,492361659.4311702,2962520217.4735246,tezos
2021-03-05,3.682725845203507,482155455.48296624,2810315226.1529026,tezos
2021-03-06,3.781667666824756,450955194.55974,2872944190.582261,tezos
2021-03-07,3.872420682679928,365472240.4492622,2945781421.515544,tezos
2021-03-08,4.206711704839067,448147259.6548535,3200798370.929786,tezos
2021-03-09,4.395730713472027,610222682.5783824,3356062648.257592,tezos
2021-03-10,4.475118090913018,460070070.6840693,3407207659.88944,tezos
2021-03-11,4.157908038155466,421598291.76565343,3178618294.745718,tezos
2021-03-12,4.118128057022113,322829680.4044681,3134511093.51102,tezos
2021-03-13,3.983616231735674,373354328.2540565,3049586973.3137865,tezos
2021-03-14,4.1751395049450695,346939477.00824994,3192598491.6065288,tezos
2021-03-15,4.002418807183685,307263027.7574518,3045827485.423561,tezos
2021-03-16,3.8422310779527935,383740202.6767083,2971247288.634555,tezos
2021-03-17,4.044837798875282,360222209.0157766,3081035817.748267,tezos
2021-03-18,4.397865349206183,515328358.3675483,3338922501.284476,tezos
2021-03-19,4.287957353166072,432347451.7597368,3268655398.110452,tezos
2021-03-20,4.245892494288015,265469053.00524515,3241393141.644029,tezos
2021-03-21,4.384321028342279,350238696.8832629,3347761135.5394907,tezos
2021-03-22,4.178614291719099,297718255.59782004,3191814961.652752,tezos
2021-03-23,4.079178170314248,366394250.5855037,3143232138.097742,tezos
2021-03-24,4.1320026308022015,340822897.66080457,3149429998.737776,tezos
2021-03-25,4.013219328136062,452772809.9941248,3089734437.587358,tezos
2021-03-26,3.9182456459907553,373270272.1785477,2991699680.783849,tezos
2021-03-27,4.200465250253238,236477775.4493512,3203703116.5228558,tezos
2021-03-28,4.104547964842599,178011673.19293848,3145409204.930594,tezos
2021-03-29,4.226836973474673,237698733.7136056,3227780391.6267104,tezos
2021-03-30,4.57092411068831,347236115.9287189,3490514730.50276,tezos
2021-03-31,4.557137677922938,288010064.24617326,3487151969.054101,tezos
2021-04-01,4.800897614784022,403688417.687047,3680545418.709184,tezos
2021-04-02,5.1010017927986535,658846458.5603006,3896074729.808557,tezos
2021-04-03,5.286493150363683,420287355.1228726,4042177218.3685446,tezos
2021-04-04,4.7668836101968095,359692486.6428683,3675303556.743944,tezos
2021-04-05,5.125662991260828,257977491.5867397,3914782026.620376,tezos
2021-04-06,6.04834186513077,1018445884.0444902,4623762900.219779,tezos
2021-04-07,6.208070531400591,1076877923.3315475,4736901036.382875,tezos
2021-04-08,5.55059329527448,801174026.4185921,4289408981.460624,tezos
2021-04-09,6.1471692783755785,528030511.3513199,4720815263.153376,tezos
2021-04-10,6.72703935658223,805914152.4730184,5119093875.572361,tezos
2021-04-11,6.5676611948018,882066083.7873427,5021252937.950762,tezos
2021-04-12,6.449973047362115,474378021.9710359,4933964577.146044,tezos
2021-04-13,6.282093339551047,455601098.5717647,4810053307.083481,tezos
2021-04-14,6.5561646082863945,544035386.2384077,5015194474.645073,tezos
2021-04-15,6.572046183644114,683316447.844065,5047888940.230207,tezos
2021-04-16,6.814261897947692,616853654.2560424,5223489305.148417,tezos
2021-04-17,7.232065575246018,1172755480.223524,5568469301.960548,tezos
2021-04-18,7.074653917344337,612770219.6528085,5469125203.405237,tezos
2021-04-19,6.163786672310158,1003033318.8913713,4768481315.668057,tezos
2021-04-20,5.483260443597826,617670722.0554514,4233741813.19852,tezos
2021-04-21,5.665682387518577,676604051.8279886,4343227516.206218,tezos
2021-04-22,5.371587800410148,422411243.025932,4149869354.038053,tezos
2021-04-23,4.977189875325223,531452071.07587457,3845180465.011645,tezos
2021-04-24,4.821423475859851,725653226.7284645,3690568522.213692,tezos
2021-04-25,4.470759903695479,275360681.4625678,3461104962.5953846,tezos
2021-04-26,4.438241709722153,231794299.6751615,3406931804.678619,tezos
2021-04-27,5.218161119594764,375736910.4895619,4004942014.987612,tezos
2021-04-28,5.416634297311856,294609162.4485506,4163819856.4252815,tezos
2021-04-29,5.239668230677627,273992974.2812386,4014548965.387316,tezos
2021-04-30,5.233309636337316,211503208.24378327,4023154582.086261,tezos
2021-05-01,5.613054470723549,244599247.77491587,4315199508.621249,tezos
2021-05-02,5.818843426018477,203736278.5999532,4479240824.482959,tezos
2021-05-03,5.595541194358808,186504074.38614205,4285938809.38731,tezos
2021-05-04,6.017768725503976,293954184.46953773,4626272121.731739,tezos
2021-05-05,5.4908312782130135,421764081.8187383,4274077926.513141,tezos
2021-05-06,6.625113390683463,591357930.9360647,5113574435.614565,tezos
2021-05-07,7.541138036868234,1223735427.282724,5797268378.471247,tezos
2021-05-08,7.110856028927191,967440560.6903276,5455713014.458504,tezos
2021-05-09,6.98165614884008,445194502.6496325,5350727632.729703,tezos
2021-05-10,7.079112968382571,326943475.4168313,5427859519.363965,tezos
2021-05-11,6.21314110092657,414214203.09923977,4791815185.987233,tezos
2021-05-12,7.093875465687186,642622020.4672147,5454964789.110393,tezos
2021-05-13,6.001139668029342,662410159.6100829,5138727955.47835,tezos
2021-05-14,6.149747425886735,594535809.9281971,5056125099.168759,tezos
2021-05-15,6.478836152458656,306223924.8934151,5380972421.224087,tezos
2021-05-16,5.753168013309625,318788201.8324474,4796903507.966863,tezos
2021-05-17,5.690904721896339,357114130.7473416,4690519409.269572,tezos
2021-05-18,5.179652750066151,357646623.05384177,4354528015.670237,tezos
2021-05-19,5.723557371617932,420163741.5237537,4714919723.288247,tezos
2021-05-20,3.6832300870888206,707180182.0275478,3118107056.627002,tezos
2021-05-21,4.113030225535561,452007351.33546734,3433808326.004783,tezos
2021-05-22,3.644271362255608,341869771.9128954,3014107163.407314,tezos
2021-05-23,3.436556379938017,227098155.94262087,2867147909.3498263,tezos
2021-05-24,2.939956326714582,301503605.8567591,2421342907.8700275,tezos
2021-05-25,3.5191174642319045,257440741.94674745,2919720879.4407363,tezos
2021-05-26,3.642754482152169,239370200.9366004,3037158977.890644,tezos
2021-05-27,3.917213562204779,236466322.4003428,3254863833.991725,tezos
2021-05-28,3.853090258916165,227197992.12365627,3218965972.901131,tezos
2021-05-29,3.402399955018758,247291550.22007543,2835555073.901648,tezos
2021-05-30,3.2167952185626465,180418559.5961493,2695353136.418641,tezos
2021-05-31,3.283133814347242,138285585.5170368,2734975921.5089912,tezos
2021-06-01,3.600299326885145,154167310.6634796,3000615303.904316,tezos
2021-06-02,3.682690543780841,179496391.25699788,3076599378.7965164,tezos
2021-06-03,3.817528871766741,149288873.4327888,3177617908.448312,tezos
2021-06-04,3.880111180561432,122805804.48086476,3248603335.95799,tezos
2021-06-05,3.561982591288345,152484820.69549298,2973106646.9954457,tezos
2021-06-06,3.415127934789525,110200394.96180172,2822994537.768249,tezos
2021-06-07,3.8586403722993783,193297889.32149208,3214159901.71882,tezos
2021-06-08,3.4694279173438303,300115864.6752997,2941462671.621593,tezos
2021-06-09,3.46682171143783,266929626.35188743,2894946712.5591464,tezos
2021-06-10,3.505548301195544,178622930.02421632,2928839230.0065403,tezos
2021-06-11,3.269087447667878,120190454.18011494,2742688715.980956,tezos
2021-06-12,3.128944006459161,93698050.91695791,2600639816.505974,tezos
2021-06-13,3.164327215529226,108978661.98876692,2660335681.6686115,tezos
2021-06-14,3.3136532960054907,108401032.4386817,2748154953.139378,tezos
2021-06-15,3.3543131348367674,101619603.87267956,2797400069.752447,tezos
2021-06-16,3.291639276339046,80464853.68514286,2752867784.933076,tezos
2021-06-17,3.109109447374082,72918980.34332542,2591399752.004091,tezos
2021-06-18,3.368594668361802,180056575.40800136,2798727371.240877,tezos
2021-06-19,3.0905444135860614,117255753.13997547,2586573589.2183766,tezos
2021-06-20,3.034796600028382,74092665.40224545,2535402711.714129,tezos
2021-06-21,3.0852163887106308,82487871.59383719,2577825787.8284965,tezos
2021-06-22,2.5108328205756987,129315689.17441736,2117343676.0155196,tezos
2021-06-23,2.3586986609968226,188167360.27860335,1960924835.3167076,tezos
2021-06-24,2.6851148983684863,122823667.5473806,2238074573.79862,tezos
2021-06-25,2.807341450970148,80523307.34138437,2348383777.703493,tezos
2021-06-26,2.564526324159838,96259230.61369915,2147658635.4292336,tezos
2021-06-27,2.5268021141706467,74247200.73433705,2109950829.392268,tezos
2021-06-28,2.624038760178379,66600071.24242329,2193964877.5846934,tezos
2021-06-29,2.7062097103316267,60467462.30030584,2262292631.884972,tezos
2021-06-30,2.9717379925829506,110746695.95371014,2490621653.622763,tezos
2021-07-01,3.0285439013255084,98668483.8240398,2533193743.428576,tezos
2021-07-02,2.9528448705194803,80960373.45886402,2465068135.4020166,tezos
2021-07-03,2.965939751034525,71795986.7545585,2473677881.520177,tezos
2021-07-04,3.0035248900470126,54192124.55314215,2507587073.613914,tezos
2021-07-05,3.0516350388959705,64706530.668439664,2556922800.34254,tezos
2021-07-06,2.8470450561792697,83522030.66289917,2383107370.27492,tezos
2021-07-07,2.864623480159685,73941036.83241615,2394988736.234735,tezos
2021-07-08,2.883807078336316,79483809.07228251,2412021027.709311,tezos
2021-07-09,2.709627916640297,84671616.97332011,2269237017.316244,tezos
2021-07-10,2.76719426898703,62924177.35034612,2317729374.032515,tezos
2021-07-11,2.801912370773382,56728654.877845496,2347961549.671452,tezos
2021-07-12,2.847995886398754,68590852.1420601,2386850720.617825,tezos
2021-07-13,2.8239994742133416,81089988.76939575,2360572393.665095,tezos
2021-07-14,2.7904385112605787,91690130.73275667,2344840801.996708,tezos
2021-07-15,2.7188136524895428,101059574.71495578,2277552600.299723,tezos
2021-07-16,2.562964798076264,66202385.34330423,2159617168.0758605,tezos
2021-07-17,2.412031754457218,79518145.49553953,2022551045.758129,tezos
2021-07-18,2.4114608816168213,66988623.31772876,2026680057.169231,tezos
2021-07-19,2.4535819510025334,53031910.61649873,2044668819.8139796,tezos
2021-07-20,2.323186869967108,66626071.75604253,1950368858.7637413,tezos
2021-07-21,2.1651229023341565,72233280.09228806,1814434517.3498635,tezos
2021-07-22,2.4076094761491955,82383198.92243041,2012100322.6427543,tezos
2021-07-23,2.510667761034179,67535511.01797076,2105300869.6348464,tezos
2021-07-24,2.6842481212167955,97344531.50291902,2251163140.4871507,tezos
2021-07-25,2.8174667752221003,94636957.3131726,2364325678.657519,tezos
2021-07-26,2.916054568587088,103460137.99803588,2449399933.8528166,tezos
2021-07-27,2.8378369805062063,196892704.048515,2388374841.125783,tezos
2021-07-28,2.8480146072719617,108302167.59542245,2386500901.8722205,tezos
2021-07-29,2.7981277649240903,88674600.93469518,2343356903.773399,tezos
2021-07-30,2.842497329419506,72627515.32281636,2395473344.303154,tezos
2021-07-31,2.962413007361473,100941038.48967724,2486025137.8782973,tezos
2021-08-01,3.05480771968716,109611302.4410444,2568815227.9907136,tezos
2021-08-02,2.9499414724779527,140861867.29610965,2474530743.7359834,tezos
2021-08-03,3.152587434548708,212741374.62677625,2648535685.727164,tezos
2021-08-04,3.067710075180407,119316236.4131251,2578294888.640534,tezos
2021-08-05,3.1817794826875083,84988509.51651137,2675143182.1299047,tezos
2021-08-06,3.230102544170571,153289755.50961888,2716392722.3285484,tezos
2021-08-07,3.3579092372733705,130076519.22387722,2822514548.8367505,tezos
2021-08-08,3.4132310680426907,178070910.05178732,2866104176.194002,tezos
2021-08-09,3.179415843902639,121307281.31106496,2676968848.247981,tezos
2021-08-10,3.277410434677757,125401516.6298768,2720275438.195968,tezos
2021-08-11,3.269727566450054,155266836.9863122,2748592426.1204348,tezos
2021-08-12,3.462409491687907,230839887.3161877,2912584860.387359,tezos
2021-08-13,3.352745497502004,203586813.21154845,2819301585.1781173,tezos
2021-08-14,3.5896629819401173,189927756.684047,3016593575.609752,tezos
2021-08-15,3.695564153945256,231605930.23146328,3116958229.53012,tezos
2021-08-16,3.733550402440166,158875253.15314943,3135376728.1307936,tezos
2021-08-17,3.6447089861897504,193208902.1544736,3120693980.149173,tezos
2021-08-18,3.4062618023818403,168634532.34106195,2877597786.5127487,tezos
2021-08-19,3.3774926101511373,141409127.6888038,2847416099.0509253,tezos
2021-08-20,3.59905959378501,187563417.10559267,2982409211.238692,tezos
2021-08-21,3.711337771217724,148175399.59407616,3122250442.379626,tezos
2021-08-22,3.687156212536843,175435229.25077978,3108149440.454372,tezos
2021-08-23,3.784732333029052,168172458.67867774,3190081358.007829,tezos
2021-08-24,4.307103107238585,537555507.3021914,3630092552.689301,tezos
2021-08-25,3.9678123323514622,456448406.9697315,3351732160.10574,tezos
2021-08-26,5.025524698872199,1282647658.2093048,4234314682.895525,tezos
2021-08-27,4.492379932236366,736320172.3842787,3789872053.56892,tezos
2021-08-28,5.218353331719646,1008213114.86295,4408367389.079284,tezos
2021-08-29,5.6389128602504,590445818.8264483,4628259595.508537,tezos
2021-08-30,5.912578647909966,1059008469.9500852,4992384478.890071,tezos
2021-08-31,5.379827448926365,754164962.984281,4495092953.799811,tezos
2021-09-01,5.195205821190282,469465306.1367017,4378882660.996366,tezos
2021-09-02,5.419560874346175,301152186.45743936,4564939034.644636,tezos
2021-09-03,5.299673949682594,193928022.75093243,4468519975.1373625,tezos
2021-09-04,5.3068801656285896,246930469.5428263,4468161422.358642,tezos
2021-09-05,5.419352076781863,257672293.9354863,4571844371.456083,tezos
2021-09-06,5.541506297925475,284682455.80532813,4665155084.953132,tezos
2021-09-07,5.615922771105307,390315569.50961536,4744974151.3888445,tezos
2021-09-08,4.412167726343004,534725343.8629481,3716879864.374772,tezos
2021-09-09,4.366948337821361,327661392.2362654,3687699368.182199,tezos
2021-09-10,5.544916680567487,790775475.3519626,4680233103.279369,tezos
2021-09-11,6.221669798156379,2669357033.5700374,5256180438.250961,tezos
2021-09-12,6.10496673032843,1021914190.3006152,5153183683.019852,tezos
2021-09-13,7.084283336745076,1255125580.8820782,5902498453.242763,tezos
2021-09-14,7.155904048542667,2029106083.6457484,6039407593.128854,tezos
2021-09-15,7.111876507405563,1233992943.5935836,5994495051.912384,tezos
2021-09-16,6.9191078103198,1000613102.8993312,5796035687.842726,tezos
2021-09-17,6.997875289906352,735196818.1983117,5900406875.559447,tezos
2021-09-18,6.116856157642638,537035054.8745837,5176982603.27516,tezos
2021-09-19,6.429752116571952,531900515.5427467,5425387813.133558,tezos
2021-09-20,6.55474141374614,620128337.8200449,5550784068.511783,tezos
2021-09-21,5.30272816611977,774229840.8471035,4426624213.80125,tezos
2021-09-22,4.600347574768684,562283271.5788723,3874127826.6986527,tezos
2021-09-23,5.563600132494718,477479624.1691879,4690630288.222461,tezos
2021-09-24,6.265739133456205,1058769732.4564334,5357664017.553318,tezos
2021-09-25,6.924687369493409,1477031627.813944,6218706397.467961,tezos
2021-09-26,6.90085216580381,1077049673.1521382,5962029600.189923,tezos
2021-09-27,6.531672916559405,741322134.6941541,5775602735.652932,tezos
2021-09-28,6.059994630572482,523334788.2817415,5218201264.937195,tezos
2021-09-29,5.518814821437267,583994971.7932324,4774848545.549342,tezos
2021-09-30,5.633425096237928,480922488.3967992,4839611479.85286,tezos
2021-10-01,5.990525942150536,436361440.368963,5145548099.985734,tezos
2021-10-02,6.620266078272061,649282839.2446283,5692872997.705191,tezos
2021-10-03,7.3074957593127055,845290725.2329667,6292023922.430194,tezos
2021-10-04,8.552075627779084,1603586755.090018,7384409406.175532,tezos
2021-10-05,8.353070356899977,1375450597.5918822,7275867989.055212,tezos
2021-10-06,7.983251447364734,828911321.4352046,6880460484.40613,tezos
2021-10-07,7.812109164866137,995222838.0921168,6746435032.6953335,tezos
2021-10-08,7.602232447169177,577394449.7289633,6541945746.79023,tezos
2021-10-09,7.299589812195162,596683334.0612503,6290191509.211431,tezos
2021-10-10,7.583942889606876,306667494.0028087,6499507713.564775,tezos
2021-10-11,6.9826021563954,551044603.5153055,6026462645.546703,tezos
2021-10-12,6.910465915764709,399597884.5677887,5931972293.184657,tezos
2021-10-13,7.068505730168313,525585006.832527,6096032049.756032,tezos
2021-10-14,7.308849639322328,349006182.6859822,6297895155.801598,tezos
2021-10-15,7.126165285267568,269809669.87767285,6139289778.777039,tezos
2021-10-16,6.875885367405432,333237311.0275187,5940229048.060466,tezos
2021-10-17,6.927911124535922,222755875.95379636,5973221175.960471,tezos
2021-10-18,6.640455148709123,228145174.604844,5725600387.841279,tezos
2021-10-19,6.544494693584749,223613782.6470481,5670347829.841453,tezos
2021-10-20,6.76186556353024,288055871.6945531,5854856291.066256,tezos
2021-10-21,7.050205644541212,267337366.8248825,6096121529.729907,tezos
2021-10-22,6.679849279648627,277332454.6719526,5785446536.096016,tezos
2021-10-23,6.734493393026597,194237730.0296308,5819215413.873753,tezos
2021-10-24,6.764413391942446,128092884.37041338,5837475353.882059,tezos
2021-10-25,6.4953973466163655,180872087.60586056,5597688248.894304,tezos
2021-10-26,6.637634439719149,199749199.76564932,5736008736.855064,tezos
2021-10-27,6.821305432000173,365452367.3010949,5901527738.057989,tezos
2021-10-28,5.892478546861154,515811041.9755521,5111272703.808078,tezos
2021-10-29,6.142396110481114,304955710.64589006,5302391487.706609,tezos
2021-10-30,6.540381327380923,270081073.485694,5623817834.787835,tezos
2021-10-31,6.300351290749713,320628138.9358657,5431268700.615119,tezos
2021-11-01,6.334930560262994,279365222.37009984,5496853748.390037,tezos
2021-11-02,6.260192736520551,205374108.5863008,5416364350.635425,tezos
2021-11-03,6.252876433694893,210796141.77963272,5394441886.45234,tezos
2021-11-04,6.320465333517566,297269790.31677604,5463858343.100997,tezos
2021-11-05,6.340912151601994,181105082.20408377,5399944598.498256,tezos
2021-11-06,6.495774450442505,365930847.3684298,5621988503.679663,tezos
2021-11-07,6.434280761998799,197260508.61009324,5575395787.211444,tezos
2021-11-08,6.382027273784567,132345847.65725166,5515600098.856056,tezos
2021-11-09,6.497373834432593,248632911.0197341,5624871849.470029,tezos
2021-11-10,6.316870186961251,247075553.60284325,5475947727.296867,tezos
2021-11-11,5.804507927486643,362747903.80344737,4978439714.156367,tezos
2021-11-12,5.90118435820426,221869379.73888192,5119365275.457047,tezos
2021-11-13,5.771667501241281,198838600.11356,4984562276.904343,tezos
2021-11-14,5.965345481036919,191129543.80334285,5175513416.977343,tezos
2021-11-15,5.866364999431188,130533605.41635536,5057459816.422018,tezos
2021-11-16,5.742621816650956,124884679.52772462,4976535636.159161,tezos
2021-11-17,5.270174412389084,290963405.1356922,4567691531.218329,tezos
2021-11-18,5.243657615766431,180597883.37278324,4530943493.737124,tezos
2021-11-19,4.7852058254050975,198015880.86394387,4148449107.891841,tezos
2021-11-20,5.305626466247568,163291374.2877303,4594519721.49877,tezos
2021-11-21,5.541844970321061,184922535.2397954,4807565967.67835,tezos
2021-11-22,5.315624119445527,152803696.86624008,4628055744.914522,tezos
2021-11-23,5.027082678384477,166483939.13748497,4356833039.762261,tezos
2021-11-24,5.106364750964072,156918747.55336875,4437237915.033769,tezos
2021-11-25,4.894321288556585,160065275.69601244,4251016991.166635,tezos
2021-11-26,5.049159137715432,147552757.39886445,4380966893.731893,tezos
2021-11-27,4.646829389755117,201829242.05865645,4020464129.444964,tezos
2021-11-28,4.589214561946087,93414152.94705616,3976042512.022704,tezos
2021-11-29,4.63589808486713,112315734.59365276,4025034611.357445,tezos
2021-11-30,5.613419843055888,465687672.3786787,4875828732.507463,tezos
2021-12-01,5.55521659760375,665873478.6347464,4816825499.496782,tezos
2021-12-02,5.20611616994292,208247488.45172623,4515746335.257858,tezos
2021-12-03,5.085656508752648,154516566.48788294,4431348793.6649065,tezos
2021-12-04,4.806026021959294,214111171.10473043,4185985341.2096,tezos
2021-12-05,4.1318040310288096,325128157.81965894,3577550663.637628,tezos
2021-12-06,3.86745176704099,147860634.6209656,3348972337.867408,tezos
2021-12-07,4.184510169812826,235054536.80383736,3629888859.276435,tezos
2021-12-08,5.600973644166011,841073177.4945544,4854154539.830085,tezos
2021-12-09,5.707629509480035,1020655880.8171682,5012893674.215023,tezos
2021-12-10,4.946601361485855,684194239.4793462,4303452402.5537815,tezos
2021-12-11,4.398584138324293,377039935.4408601,3853014246.045281,tezos
2021-12-12,4.52056565193856,191769873.9475869,3930215681.7421374,tezos
2021-12-13,4.540431976039533,120761277.5463504,3936931714.3016295,tezos
2021-12-14,4.057657090549839,189999455.4393277,3528656126.9571657,tezos
2021-12-15,4.505313071337138,432470940.7423051,3910334916.831455,tezos
